tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
4721.282569	5	7	3	1	2	Eabs	mean	1	101155
4624.556917	5	7	4	1	2	Eabs	mean	1	166681
4521.772873	5	7	5	1	2	Eabs	mean	1	231444
4403.336106	5	7	6	1	2	Eabs	mean	1	262178
4283.886851	5	7	7	1	2	Eabs	mean	1	250551
4134.454311	5	7	8	1	2	Eabs	mean	1	211454
3917.129686	5	7	9	1	2	Eabs	mean	1	159273
3599.326593	5	7	10	1	2	Eabs	mean	1	99821
6336.719134	5	8	1	1	2	Eabs	mean	1	32540
6447.029809	5	8	2	1	2	Eabs	mean	1	69740
6449.598477	5	8	3	1	2	Eabs	mean	1	136332
6332.145143	5	8	4	1	2	Eabs	mean	1	229607
6210.976850	5	8	5	1	2	Eabs	mean	1	321100
6072.128138	5	8	6	1	2	Eabs	mean	1	371355
5905.480419	5	8	7	1	2	Eabs	mean	1	360262
5698.451259	5	8	8	1	2	Eabs	mean	1	308896
5429.564473	5	8	9	1	2	Eabs	mean	1	235406
5006.113948	5	8	10	1	2	Eabs	mean	1	150864
8419.944929	5	9	1	1	2	Eabs	mean	1	28390
8724.226424	5	9	2	1	2	Eabs	mean	1	63670
8763.480933	5	9	3	1	2	Eabs	mean	1	131174
8647.505674	5	9	4	1	2	Eabs	mean	1	230373
8481.930844	5	9	5	1	2	Eabs	mean	1	329291
8287.781073	5	9	6	1	2	Eabs	mean	1	385614
8033.650459	5	9	7	1	2	Eabs	mean	1	378611
7748.403385	5	9	8	1	2	Eabs	mean	1	326926
7416.689042	5	9	9	1	2	Eabs	mean	1	248031
6900.037399	5	9	10	1	2	Eabs	mean	1	157820
10783.796059	5	10	1	1	2	Eabs	mean	1	16857
11426.132540	5	10	2	1	2	Eabs	mean	1	39252
11446.076159	5	10	3	1	2	Eabs	mean	1	85619
11308.412223	5	10	4	1	2	Eabs	mean	1	156712
11083.654699	5	10	5	1	2	Eabs	mean	1	233083
10739.035177	5	10	6	1	2	Eabs	mean	1	283441
10360.478465	5	10	7	1	2	Eabs	mean	1	290032
10021.113237	5	10	8	1	2	Eabs	mean	1	255939
9684.843078	5	10	9	1	2	Eabs	mean	1	189404
9201.689610	5	10	10	1	2	Eabs	mean	1	115564
603.122812	6	1	1	1	2	Eabs	mean	1	2013
609.643768	6	1	2	1	2	Eabs	mean	1	2690
604.290197	6	1	3	1	2	Eabs	mean	1	3753
588.165694	6	1	4	1	2	Eabs	mean	1	4746
589.584554	6	1	5	1	2	Eabs	mean	1	4930
588.692171	6	1	6	1	2	Eabs	mean	1	4213
582.681412	6	1	7	1	2	Eabs	mean	1	3724
564.833531	6	1	8	1	2	Eabs	mean	1	3091
548.641309	6	1	9	1	2	Eabs	mean	1	2109
535.943092	6	1	10	1	2	Eabs	mean	1	778
1166.425188	6	2	1	1	2	Eabs	mean	1	316
1152.678941	6	2	2	1	2	Eabs	mean	1	666
1019.603225	6	2	3	1	2	Eabs	mean	1	1460
868.964067	6	2	4	1	2	Eabs	mean	1	3675
809.577508	6	2	5	1	2	Eabs	mean	1	5501
832.891711	6	2	6	1	2	Eabs	mean	1	5489
820.509427	6	2	7	1	2	Eabs	mean	1	5223
800.251506	6	2	8	1	2	Eabs	mean	1	4749
745.886493	6	2	9	1	2	Eabs	mean	1	4635
683.256318	6	2	10	1	2	Eabs	mean	1	3955
1723.690324	6	3	1	1	2	Eabs	mean	1	618
1672.864901	6	3	2	1	2	Eabs	mean	1	1268
1622.164716	6	3	3	1	2	Eabs	mean	1	2573
1386.563514	6	3	4	1	2	Eabs	mean	1	5568
1276.490268	6	3	5	1	2	Eabs	mean	1	8795
1316.014562	6	3	6	1	2	Eabs	mean	1	9486
1313.376908	6	3	7	1	2	Eabs	mean	1	9298
1274.197468	6	3	8	1	2	Eabs	mean	1	8536
1182.712456	6	3	9	1	2	Eabs	mean	1	7599
1040.985500	6	3	10	1	2	Eabs	mean	1	6719
2325.951344	6	4	1	1	2	Eabs	mean	1	1482
2369.191403	6	4	2	1	2	Eabs	mean	1	3249
2298.053969	6	4	3	1	2	Eabs	mean	1	6076
2128.402241	6	4	4	1	2	Eabs	mean	1	11317
2000.378565	6	4	5	1	2	Eabs	mean	1	17447
2002.027897	6	4	6	1	2	Eabs	mean	1	20451
1989.740284	6	4	7	1	2	Eabs	mean	1	20719
1923.885512	6	4	8	1	2	Eabs	mean	1	19759
1828.222844	6	4	9	1	2	Eabs	mean	1	17146
1639.991045	6	4	10	1	2	Eabs	mean	1	13633
3370.796112	6	5	1	1	2	Eabs	mean	1	4869
3349.906250	6	5	2	1	2	Eabs	mean	1	9771
3306.078912	6	5	3	1	2	Eabs	mean	1	17403
3132.605164	6	5	4	1	2	Eabs	mean	1	29513
2999.611054	6	5	5	1	2	Eabs	mean	1	41624
2946.901710	6	5	6	1	2	Eabs	mean	1	48204
2881.068943	6	5	7	1	2	Eabs	mean	1	48959
2774.249225	6	5	8	1	2	Eabs	mean	1	44858
2631.585599	6	5	9	1	2	Eabs	mean	1	38028
2421.988258	6	5	10	1	2	Eabs	mean	1	29027
4771.036869	6	6	1	1	2	Eabs	mean	1	14986
4789.238015	6	6	2	1	2	Eabs	mean	1	30659
4702.729645	6	6	3	1	2	Eabs	mean	1	55395
4566.426157	6	6	4	1	2	Eabs	mean	1	88313
4440.438076	6	6	5	1	2	Eabs	mean	1	118454
4329.377431	6	6	6	1	2	Eabs	mean	1	132470
4194.097186	6	6	7	1	2	Eabs	mean	1	127766
4010.208583	6	6	8	1	2	Eabs	mean	1	109888
3789.036609	6	6	9	1	2	Eabs	mean	1	86926
3460.325273	6	6	10	1	2	Eabs	mean	1	60443
6447.496643	6	7	1	1	2	Eabs	mean	1	30740
6491.991111	6	7	2	1	2	Eabs	mean	1	64187
6437.608904	6	7	3	1	2	Eabs	mean	1	119319
6310.832375	6	7	4	1	2	Eabs	mean	1	193046
6186.038350	6	7	5	1	2	Eabs	mean	1	264290
6051.757624	6	7	6	1	2	Eabs	mean	1	298803
5887.408256	6	7	7	1	2	Eabs	mean	1	286388
5675.032073	6	7	8	1	2	Eabs	mean	1	244348
5370.659409	6	7	9	1	2	Eabs	mean	1	185537
4906.835326	6	7	10	1	2	Eabs	mean	1	121966
8630.514778	6	8	1	1	2	Eabs	mean	1	39584
8784.689885	6	8	2	1	2	Eabs	mean	1	82893
8756.253469	6	8	3	1	2	Eabs	mean	1	157815
8598.679317	6	8	4	1	2	Eabs	mean	1	262848
8462.131455	6	8	5	1	2	Eabs	mean	1	366623
8293.515168	6	8	6	1	2	Eabs	mean	1	421924
8084.885276	6	8	7	1	2	Eabs	mean	1	414818
7811.826373	6	8	8	1	2	Eabs	mean	1	362360
7422.681485	6	8	9	1	2	Eabs	mean	1	280606
6856.190131	6	8	10	1	2	Eabs	mean	1	187109
11445.232477	6	9	1	1	2	Eabs	mean	1	32589
11831.458882	6	9	2	1	2	Eabs	mean	1	71702
11829.106559	6	9	3	1	2	Eabs	mean	1	145107
11677.284708	6	9	4	1	2	Eabs	mean	1	251476
11510.893613	6	9	5	1	2	Eabs	mean	1	357855
11279.707018	6	9	6	1	2	Eabs	mean	1	421746
10942.147272	6	9	7	1	2	Eabs	mean	1	420054
10572.410289	6	9	8	1	2	Eabs	mean	1	371676
10090.539537	6	9	9	1	2	Eabs	mean	1	290591
9369.765678	6	9	10	1	2	Eabs	mean	1	193588
14347.023331	6	10	1	1	2	Eabs	mean	1	19062
15056.270183	6	10	2	1	2	Eabs	mean	1	41605
15166.108969	6	10	3	1	2	Eabs	mean	1	88954
15012.278708	6	10	4	1	2	Eabs	mean	1	162840
14791.386056	6	10	5	1	2	Eabs	mean	1	242241
14452.073332	6	10	6	1	2	Eabs	mean	1	297926
13990.503602	6	10	7	1	2	Eabs	mean	1	310657
13536.890533	6	10	8	1	2	Eabs	mean	1	282210
13112.276157	6	10	9	1	2	Eabs	mean	1	217131
12417.232409	6	10	10	1	2	Eabs	mean	1	139657
1030.194383	7	1	1	1	2	Eabs	mean	1	970
996.619330	7	1	2	1	2	Eabs	mean	1	1587
944.893812	7	1	3	1	2	Eabs	mean	1	2642
854.297510	7	1	4	1	2	Eabs	mean	1	4612
815.060645	7	1	5	1	2	Eabs	mean	1	5782
798.944169	7	1	6	1	2	Eabs	mean	1	5782
784.229811	7	1	7	1	2	Eabs	mean	1	5437
747.264478	7	1	8	1	2	Eabs	mean	1	5088
730.333656	7	1	9	1	2	Eabs	mean	1	4410
695.077014	7	1	10	1	2	Eabs	mean	1	2793
1640.580562	7	2	1	1	2	Eabs	mean	1	445
1593.436289	7	2	2	1	2	Eabs	mean	1	989
1493.793509	7	2	3	1	2	Eabs	mean	1	2048
1301.138947	7	2	4	1	2	Eabs	mean	1	4424
1187.977989	7	2	5	1	2	Eabs	mean	1	7339
1181.459550	7	2	6	1	2	Eabs	mean	1	7924
1186.247974	7	2	7	1	2	Eabs	mean	1	7835
1136.641965	7	2	8	1	2	Eabs	mean	1	7248
1050.584201	7	2	9	1	2	Eabs	mean	1	6526
939.671523	7	2	10	1	2	Eabs	mean	1	6076
2273.772587	7	3	1	1	2	Eabs	mean	1	758
2310.744472	7	3	2	1	2	Eabs	mean	1	1557
2255.090799	7	3	3	1	2	Eabs	mean	1	3200
2011.145096	7	3	4	1	2	Eabs	mean	1	6669
1830.539815	7	3	5	1	2	Eabs	mean	1	10841
1824.387119	7	3	6	1	2	Eabs	mean	1	12692
1805.934919	7	3	7	1	2	Eabs	mean	1	12653
1761.948338	7	3	8	1	2	Eabs	mean	1	12425
1658.274316	7	3	9	1	2	Eabs	mean	1	11163
1480.906160	7	3	10	1	2	Eabs	mean	1	9689
3307.856350	7	4	1	1	2	Eabs	mean	1	2235
3277.201668	7	4	2	1	2	Eabs	mean	1	4493
3164.426828	7	4	3	1	2	Eabs	mean	1	8501
2929.498304	7	4	4	1	2	Eabs	mean	1	15012
2787.775041	7	4	5	1	2	Eabs	mean	1	22980
2759.911246	7	4	6	1	2	Eabs	mean	1	27173
2728.972373	7	4	7	1	2	Eabs	mean	1	27684
2648.487542	7	4	8	1	2	Eabs	mean	1	26434
2503.243008	7	4	9	1	2	Eabs	mean	1	23375
2276.557514	7	4	10	1	2	Eabs	mean	1	18731
4587.860458	7	5	1	1	2	Eabs	mean	1	7325
4587.373435	7	5	2	1	2	Eabs	mean	1	14203
4533.644606	7	5	3	1	2	Eabs	mean	1	25207
4313.445234	7	5	4	1	2	Eabs	mean	1	41101
4138.193521	7	5	5	1	2	Eabs	mean	1	58084
4064.272481	7	5	6	1	2	Eabs	mean	1	67850
3971.181892	7	5	7	1	2	Eabs	mean	1	69046
3836.648036	7	5	8	1	2	Eabs	mean	1	63004
3630.608996	7	5	9	1	2	Eabs	mean	1	53854
3336.404367	7	5	10	1	2	Eabs	mean	1	41007
6401.226331	7	6	1	1	2	Eabs	mean	1	20149
6423.928281	7	6	2	1	2	Eabs	mean	1	39948
6378.210780	7	6	3	1	2	Eabs	mean	1	71467
6191.690001	7	6	4	1	2	Eabs	mean	1	112939
6024.754157	7	6	5	1	2	Eabs	mean	1	152075
5890.813897	7	6	6	1	2	Eabs	mean	1	172938
5714.327665	7	6	7	1	2	Eabs	mean	1	168877
5491.363705	7	6	8	1	2	Eabs	mean	1	148477
5188.815798	7	6	9	1	2	Eabs	mean	1	118903
4730.844402	7	6	10	1	2	Eabs	mean	1	85012
8690.907557	7	7	1	1	2	Eabs	mean	1	38619
8812.312543	7	7	2	1	2	Eabs	mean	1	77455
8777.960804	7	7	3	1	2	Eabs	mean	1	143128
8599.680362	7	7	4	1	2	Eabs	mean	1	232372
8441.330993	7	7	5	1	2	Eabs	mean	1	318500
8260.559473	7	7	6	1	2	Eabs	mean	1	365039
8031.403070	7	7	7	1	2	Eabs	mean	1	355880
7736.044394	7	7	8	1	2	Eabs	mean	1	309997
7343.676456	7	7	9	1	2	Eabs	mean	1	241734
6738.903356	7	7	10	1	2	Eabs	mean	1	163482
11660.044825	7	8	1	1	2	Eabs	mean	1	47185
11887.415025	7	8	2	1	2	Eabs	mean	1	96231
11835.680163	7	8	3	1	2	Eabs	mean	1	183454
11659.967768	7	8	4	1	2	Eabs	mean	1	303785
11484.722134	7	8	5	1	2	Eabs	mean	1	425137
11265.821263	7	8	6	1	2	Eabs	mean	1	497280
10963.614847	7	8	7	1	2	Eabs	mean	1	494186
10589.826287	7	8	8	1	2	Eabs	mean	1	440206
10069.710536	7	8	9	1	2	Eabs	mean	1	351737
9304.512016	7	8	10	1	2	Eabs	mean	1	243006
15331.702468	7	9	1	1	2	Eabs	mean	1	36558
15760.455414	7	9	2	1	2	Eabs	mean	1	76387
15709.872751	7	9	3	1	2	Eabs	mean	1	152226
15568.830487	7	9	4	1	2	Eabs	mean	1	261591
15401.760499	7	9	5	1	2	Eabs	mean	1	375038
15112.655037	7	9	6	1	2	Eabs	mean	1	446140
14731.949701	7	9	7	1	2	Eabs	mean	1	452321
14210.890278	7	9	8	1	2	Eabs	mean	1	408794
13548.538093	7	9	9	1	2	Eabs	mean	1	331908
12592.765729	7	9	10	1	2	Eabs	mean	1	233514
18739.260578	7	10	1	1	2	Eabs	mean	1	19473
19566.485732	7	10	2	1	2	Eabs	mean	1	39945
19593.676941	7	10	3	1	2	Eabs	mean	1	81533
19493.240467	7	10	4	1	2	Eabs	mean	1	146704
19328.229551	7	10	5	1	2	Eabs	mean	1	220325
18953.446470	7	10	6	1	2	Eabs	mean	1	275620
18449.152497	7	10	7	1	2	Eabs	mean	1	293872
17885.861948	7	10	8	1	2	Eabs	mean	1	278934
17358.667485	7	10	9	1	2	Eabs	mean	1	226848
16537.190557	7	10	10	1	2	Eabs	mean	1	154690
1606.630744	8	1	1	1	2	Eabs	mean	1	517
1492.913671	8	1	2	1	2	Eabs	mean	1	1008
1352.249174	8	1	3	1	2	Eabs	mean	1	1863
1186.782517	8	1	4	1	2	Eabs	mean	1	3940
1086.299412	8	1	5	1	2	Eabs	mean	1	6624
1066.993002	8	1	6	1	2	Eabs	mean	1	7891
1051.676233	8	1	7	1	2	Eabs	mean	1	8400
1031.556178	8	1	8	1	2	Eabs	mean	1	8671
982.238089	8	1	9	1	2	Eabs	mean	1	8781
913.320569	8	1	10	1	2	Eabs	mean	1	7894
2296.719664	8	2	1	1	2	Eabs	mean	1	511
2264.897881	8	2	2	1	2	Eabs	mean	1	1114
2121.986181	8	2	3	1	2	Eabs	mean	1	2276
1793.523155	8	2	4	1	2	Eabs	mean	1	4891
1585.647163	8	2	5	1	2	Eabs	mean	1	9130
1559.543117	8	2	6	1	2	Eabs	mean	1	11320
1534.885218	8	2	7	1	2	Eabs	mean	1	11790
1486.225269	8	2	8	1	2	Eabs	mean	1	11687
1402.016278	8	2	9	1	2	Eabs	mean	1	11632
1271.970646	8	2	10	1	2	Eabs	mean	1	11407
3177.899190	8	3	1	1	2	Eabs	mean	1	1156
3144.404080	8	3	2	1	2	Eabs	mean	1	2305
3007.547392	8	3	3	1	2	Eabs	mean	1	4747
2723.511338	8	3	4	1	2	Eabs	mean	1	9318
2487.159638	8	3	5	1	2	Eabs	mean	1	15803
2462.526516	8	3	6	1	2	Eabs	mean	1	19425
2406.748648	8	3	7	1	2	Eabs	mean	1	20263
2335.142868	8	3	8	1	2	Eabs	mean	1	19484
2202.006312	8	3	9	1	2	Eabs	mean	1	18232
1982.419655	8	3	10	1	2	Eabs	mean	1	16570
4413.163089	8	4	1	1	2	Eabs	mean	1	3155
4373.128435	8	4	2	1	2	Eabs	mean	1	6174
4276.898577	8	4	3	1	2	Eabs	mean	1	11824
4000.822077	8	4	4	1	2	Eabs	mean	1	21471
3786.318138	8	4	5	1	2	Eabs	mean	1	32484
3727.053545	8	4	6	1	2	Eabs	mean	1	39970
3681.668931	8	4	7	1	2	Eabs	mean	1	41101
3558.153687	8	4	8	1	2	Eabs	mean	1	39394
3387.033496	8	4	9	1	2	Eabs	mean	1	34871
3074.823918	8	4	10	1	2	Eabs	mean	1	28719
6200.136344	8	5	1	1	2	Eabs	mean	1	8750
6257.687171	8	5	2	1	2	Eabs	mean	1	17566
6147.151946	8	5	3	1	2	Eabs	mean	1	32383
5880.217723	8	5	4	1	2	Eabs	mean	1	55007
5698.041350	8	5	5	1	2	Eabs	mean	1	78065
5568.931370	8	5	6	1	2	Eabs	mean	1	92218
5447.643189	8	5	7	1	2	Eabs	mean	1	94971
5260.269433	8	5	8	1	2	Eabs	mean	1	87434
4983.672664	8	5	9	1	2	Eabs	mean	1	74694
4554.641814	8	5	10	1	2	Eabs	mean	1	55682
8776.998967	8	6	1	1	2	Eabs	mean	1	23788
8840.764475	8	6	2	1	2	Eabs	mean	1	47446
8745.604913	8	6	3	1	2	Eabs	mean	1	86770
8482.232007	8	6	4	1	2	Eabs	mean	1	141067
8265.538681	8	6	5	1	2	Eabs	mean	1	196046
8076.783881	8	6	6	1	2	Eabs	mean	1	227320
7865.921649	8	6	7	1	2	Eabs	mean	1	227138
7575.417873	8	6	8	1	2	Eabs	mean	1	201873
7175.043637	8	6	9	1	2	Eabs	mean	1	164346
6593.403409	8	6	10	1	2	Eabs	mean	1	115859
12063.944510	8	7	1	1	2	Eabs	mean	1	45430
12136.896309	8	7	2	1	2	Eabs	mean	1	93067
12038.567226	8	7	3	1	2	Eabs	mean	1	171190
11765.299471	8	7	4	1	2	Eabs	mean	1	279107
11507.150336	8	7	5	1	2	Eabs	mean	1	385437
11238.004753	8	7	6	1	2	Eabs	mean	1	448417
10931.800470	8	7	7	1	2	Eabs	mean	1	446066
10528.829478	8	7	8	1	2	Eabs	mean	1	395634
9999.959558	8	7	9	1	2	Eabs	mean	1	319583
9211.528695	8	7	10	1	2	Eabs	mean	1	222873
15832.999225	8	8	1	1	2	Eabs	mean	1	51584
16060.252722	8	8	2	1	2	Eabs	mean	1	105477
15904.360263	8	8	3	1	2	Eabs	mean	1	198129
15651.656876	8	8	4	1	2	Eabs	mean	1	329461
15403.574176	8	8	5	1	2	Eabs	mean	1	462911
15110.591150	8	8	6	1	2	Eabs	mean	1	548080
14725.550966	8	8	7	1	2	Eabs	mean	1	555380
14202.721815	8	8	8	1	2	Eabs	mean	1	508988
13502.070319	8	8	9	1	2	Eabs	mean	1	417883
12480.847858	8	8	10	1	2	Eabs	mean	1	301439
20072.291177	8	9	1	1	2	Eabs	mean	1	35488
20575.920893	8	9	2	1	2	Eabs	mean	1	72167
20452.453496	8	9	3	1	2	Eabs	mean	1	139295
20248.917354	8	9	4	1	2	Eabs	mean	1	236838
20111.477648	8	9	5	1	2	Eabs	mean	1	341880
19782.990485	8	9	6	1	2	Eabs	mean	1	416074
19315.104629	8	9	7	1	2	Eabs	mean	1	433483
18685.444540	8	9	8	1	2	Eabs	mean	1	406851
17866.934483	8	9	9	1	2	Eabs	mean	1	344028
16668.528256	8	9	10	1	2	Eabs	mean	1	253529
23464.463500	8	10	1	1	2	Eabs	mean	1	16061
24201.103490	8	10	2	1	2	Eabs	mean	1	30718
24071.376154	8	10	3	1	2	Eabs	mean	1	59356
23982.165933	8	10	4	1	2	Eabs	mean	1	103834
24012.954518	8	10	5	1	2	Eabs	mean	1	153034
23812.082086	8	10	6	1	2	Eabs	mean	1	195388
23264.664229	8	10	7	1	2	Eabs	mean	1	217257
22636.020914	8	10	8	1	2	Eabs	mean	1	216946
21906.879224	8	10	9	1	2	Eabs	mean	1	193481
21164.056707	8	10	10	1	2	Eabs	mean	1	147051
2654.315969	9	1	1	1	2	Eabs	mean	1	590
2679.247454	9	1	2	1	2	Eabs	mean	1	902
2311.560518	9	1	3	1	2	Eabs	mean	1	1648
1781.485355	9	1	4	1	2	Eabs	mean	1	3610
1499.834105	9	1	5	1	2	Eabs	mean	1	7102
1437.819822	9	1	6	1	2	Eabs	mean	1	9082
1405.601437	9	1	7	1	2	Eabs	mean	1	9697
1349.355247	9	1	8	1	2	Eabs	mean	1	10481
1280.664186	9	1	9	1	2	Eabs	mean	1	11728
1171.028200	9	1	10	1	2	Eabs	mean	1	13592
3370.628832	9	2	1	1	2	Eabs	mean	1	625
3383.922917	9	2	2	1	2	Eabs	mean	1	1306
3128.722265	9	2	3	1	2	Eabs	mean	1	2527
2656.864863	9	2	4	1	2	Eabs	mean	1	5280
2234.887705	9	2	5	1	2	Eabs	mean	1	9860
2184.865881	9	2	6	1	2	Eabs	mean	1	12785
2128.364621	9	2	7	1	2	Eabs	mean	1	13151
2039.558489	9	2	8	1	2	Eabs	mean	1	13759
1909.066941	9	2	9	1	2	Eabs	mean	1	13720
1696.680108	9	2	10	1	2	Eabs	mean	1	14283
4271.168575	9	3	1	1	2	Eabs	mean	1	1513
4339.913279	9	3	2	1	2	Eabs	mean	1	3041
4195.496121	9	3	3	1	2	Eabs	mean	1	5760
3818.109711	9	3	4	1	2	Eabs	mean	1	11226
3420.457222	9	3	5	1	2	Eabs	mean	1	17908
3339.759762	9	3	6	1	2	Eabs	mean	1	22559
3334.729375	9	3	7	1	2	Eabs	mean	1	23883
3197.164395	9	3	8	1	2	Eabs	mean	1	23252
2991.199014	9	3	9	1	2	Eabs	mean	1	21630
2701.799026	9	3	10	1	2	Eabs	mean	1	19724
5995.228948	9	4	1	1	2	Eabs	mean	1	3975
5965.773635	9	4	2	1	2	Eabs	mean	1	7702
5870.505479	9	4	3	1	2	Eabs	mean	1	14530
5470.422674	9	4	4	1	2	Eabs	mean	1	25957
5189.528084	9	4	5	1	2	Eabs	mean	1	39050
5073.344954	9	4	6	1	2	Eabs	mean	1	46789
4994.714237	9	4	7	1	2	Eabs	mean	1	48821
4823.250429	9	4	8	1	2	Eabs	mean	1	46184
4568.663458	9	4	9	1	2	Eabs	mean	1	40253
4148.427452	9	4	10	1	2	Eabs	mean	1	33188
8570.751788	9	5	1	1	2	Eabs	mean	1	10999
8614.423506	9	5	2	1	2	Eabs	mean	1	22051
8528.053333	9	5	3	1	2	Eabs	mean	1	41010
8166.030254	9	5	4	1	2	Eabs	mean	1	68699
7907.421758	9	5	5	1	2	Eabs	mean	1	97248
7721.255733	9	5	6	1	2	Eabs	mean	1	115016
7522.425585	9	5	7	1	2	Eabs	mean	1	114824
7278.423132	9	5	8	1	2	Eabs	mean	1	105840
6898.108649	9	5	9	1	2	Eabs	mean	1	87028
6302.505020	9	5	10	1	2	Eabs	mean	1	64386
12102.249785	9	6	1	1	2	Eabs	mean	1	27228
12116.080224	9	6	2	1	2	Eabs	mean	1	55450
11985.221692	9	6	3	1	2	Eabs	mean	1	101548
11651.288295	9	6	4	1	2	Eabs	mean	1	166006
11360.759550	9	6	5	1	2	Eabs	mean	1	228674
11093.101944	9	6	6	1	2	Eabs	mean	1	265817
10796.930609	9	6	7	1	2	Eabs	mean	1	267295
10412.700239	9	6	8	1	2	Eabs	mean	1	241750
9895.465393	9	6	9	1	2	Eabs	mean	1	197816
9158.005265	9	6	10	1	2	Eabs	mean	1	141651
16398.709260	9	7	1	1	2	Eabs	mean	1	48014
16435.786070	9	7	2	1	2	Eabs	mean	1	96230
16284.452668	9	7	3	1	2	Eabs	mean	1	178138
15915.862976	9	7	4	1	2	Eabs	mean	1	288919
15563.949856	9	7	5	1	2	Eabs	mean	1	401047
15210.501429	9	7	6	1	2	Eabs	mean	1	470118
14792.210491	9	7	7	1	2	Eabs	mean	1	472730
14240.463783	9	7	8	1	2	Eabs	mean	1	428818
13507.423921	9	7	9	1	2	Eabs	mean	1	355769
12484.169967	9	7	10	1	2	Eabs	mean	1	256798
20842.646654	9	8	1	1	2	Eabs	mean	1	47216
21073.305065	9	8	2	1	2	Eabs	mean	1	93193
20842.010408	9	8	3	1	2	Eabs	mean	1	172758
20524.151625	9	8	4	1	2	Eabs	mean	1	286077
20279.494815	9	8	5	1	2	Eabs	mean	1	405920
19915.050783	9	8	6	1	2	Eabs	mean	1	490785
19424.094240	9	8	7	1	2	Eabs	mean	1	511058
18787.413297	9	8	8	1	2	Eabs	mean	1	480453
17908.630555	9	8	9	1	2	Eabs	mean	1	412080
16621.667532	9	8	10	1	2	Eabs	mean	1	309822
25334.897323	9	9	1	1	2	Eabs	mean	1	27418
25760.937815	9	9	2	1	2	Eabs	mean	1	51055
25328.969915	9	9	3	1	2	Eabs	mean	1	94151
25092.503873	9	9	4	1	2	Eabs	mean	1	156371
25033.046686	9	9	5	1	2	Eabs	mean	1	224900
24838.585994	9	9	6	1	2	Eabs	mean	1	278896
24315.826434	9	9	7	1	2	Eabs	mean	1	302784
23591.277503	9	9	8	1	2	Eabs	mean	1	300079
22684.717676	9	9	9	1	2	Eabs	mean	1	272670
21342.730413	9	9	10	1	2	Eabs	mean	1	220207
26939.056948	9	10	1	1	2	Eabs	mean	1	7226
26951.495405	9	10	2	1	2	Eabs	mean	1	13375
26288.732312	9	10	3	1	2	Eabs	mean	1	25430
26374.682290	9	10	4	1	2	Eabs	mean	1	41755
27048.282502	9	10	5	1	2	Eabs	mean	1	58820
27377.053108	9	10	6	1	2	Eabs	mean	1	74455
27031.625306	9	10	7	1	2	Eabs	mean	1	84490
26464.154587	9	10	8	1	2	Eabs	mean	1	88841
25738.496319	9	10	9	1	2	Eabs	mean	1	87512
24667.908646	9	10	10	1	2	Eabs	mean	1	76424
3710.447642	10	1	1	1	2	Eabs	mean	1	775
3892.032311	10	1	2	1	2	Eabs	mean	1	1333
3752.333773	10	1	3	1	2	Eabs	mean	1	2184
2759.224900	10	1	4	1	2	Eabs	mean	1	4449
2177.440773	10	1	5	1	2	Eabs	mean	1	8668
2083.179107	10	1	6	1	2	Eabs	mean	1	10352
2016.537922	10	1	7	1	2	Eabs	mean	1	11398
1883.156284	10	1	8	1	2	Eabs	mean	1	12591
1739.452159	10	1	9	1	2	Eabs	mean	1	15361
1555.535231	10	1	10	1	2	Eabs	mean	1	22420
4685.648435	10	2	1	1	2	Eabs	mean	1	935
4894.573549	10	2	2	1	2	Eabs	mean	1	1757
4707.300425	10	2	3	1	2	Eabs	mean	1	3491
4031.211000	10	2	4	1	2	Eabs	mean	1	6499
3377.433467	10	2	5	1	2	Eabs	mean	1	11563
3216.192660	10	2	6	1	2	Eabs	mean	1	14437
3061.082969	10	2	7	1	2	Eabs	mean	1	15112
2914.203541	10	2	8	1	2	Eabs	mean	1	15430
2692.862416	10	2	9	1	2	Eabs	mean	1	15560
2372.684895	10	2	10	1	2	Eabs	mean	1	16952
5962.058385	10	3	1	1	2	Eabs	mean	1	1791
6201.883616	10	3	2	1	2	Eabs	mean	1	3761
6043.239419	10	3	3	1	2	Eabs	mean	1	7350
5449.407677	10	3	4	1	2	Eabs	mean	1	13209
4934.670669	10	3	5	1	2	Eabs	mean	1	21529
4714.509641	10	3	6	1	2	Eabs	mean	1	26386
4607.176330	10	3	7	1	2	Eabs	mean	1	27846
4392.192107	10	3	8	1	2	Eabs	mean	1	26880
4124.747017	10	3	9	1	2	Eabs	mean	1	24439
3638.065252	10	3	10	1	2	Eabs	mean	1	22263
8291.918676	10	4	1	1	2	Eabs	mean	1	4156
8419.794049	10	4	2	1	2	Eabs	mean	1	9116
8339.712016	10	4	3	1	2	Eabs	mean	1	17208
7879.830292	10	4	4	1	2	Eabs	mean	1	29967
7444.735740	10	4	5	1	2	Eabs	mean	1	44116
7270.158864	10	4	6	1	2	Eabs	mean	1	54201
7073.255174	10	4	7	1	2	Eabs	mean	1	55880
6829.661256	10	4	8	1	2	Eabs	mean	1	51297
6420.758715	10	4	9	1	2	Eabs	mean	1	44020
5760.675766	10	4	10	1	2	Eabs	mean	1	34984
11468.756080	10	5	1	1	2	Eabs	mean	1	10849
11736.319882	10	5	2	1	2	Eabs	mean	1	22738
11598.716490	10	5	3	1	2	Eabs	mean	1	43139
11241.678657	10	5	4	1	2	Eabs	mean	1	71632
