tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
87.388924	10	3	4	1	2	tMatch	sigma	1	13209
106.960168	10	3	5	1	2	tMatch	sigma	1	21529
135.790185	10	3	6	1	2	tMatch	sigma	1	26386
173.299088	10	3	7	1	2	tMatch	sigma	1	27846
215.963933	10	3	8	1	2	tMatch	sigma	1	26880
265.775193	10	3	9	1	2	tMatch	sigma	1	24439
325.372467	10	3	10	1	2	tMatch	sigma	1	22263
84.335191	10	4	1	1	2	tMatch	sigma	1	4156
95.905991	10	4	2	1	2	tMatch	sigma	1	9116
110.697778	10	4	3	1	2	tMatch	sigma	1	17208
130.137198	10	4	4	1	2	tMatch	sigma	1	29967
159.136113	10	4	5	1	2	tMatch	sigma	1	44116
199.085958	10	4	6	1	2	tMatch	sigma	1	54201
250.238133	10	4	7	1	2	tMatch	sigma	1	55880
310.179625	10	4	8	1	2	tMatch	sigma	1	51297
382.047173	10	4	9	1	2	tMatch	sigma	1	44020
466.045784	10	4	10	1	2	tMatch	sigma	1	34984
118.463912	10	5	1	1	2	tMatch	sigma	1	10849
137.641789	10	5	2	1	2	tMatch	sigma	1	22738
159.345711	10	5	3	1	2	tMatch	sigma	1	43139
189.644577	10	5	4	1	2	tMatch	sigma	1	71632
230.499459	10	5	5	1	2	tMatch	sigma	1	100971
287.198670	10	5	6	1	2	tMatch	sigma	1	121232
359.720574	10	5	7	1	2	tMatch	sigma	1	123130
444.826493	10	5	8	1	2	tMatch	sigma	1	113179
544.414739	10	5	9	1	2	tMatch	sigma	1	93235
671.733329	10	5	10	1	2	tMatch	sigma	1	67610
173.467227	10	6	1	1	2	tMatch	sigma	1	21875
197.229876	10	6	2	1	2	tMatch	sigma	1	44582
229.926626	10	6	3	1	2	tMatch	sigma	1	84000
272.492956	10	6	4	1	2	tMatch	sigma	1	138985
332.234186	10	6	5	1	2	tMatch	sigma	1	195060
413.496249	10	6	6	1	2	tMatch	sigma	1	232226
517.100707	10	6	7	1	2	tMatch	sigma	1	238409
640.300266	10	6	8	1	2	tMatch	sigma	1	219868
783.237359	10	6	9	1	2	tMatch	sigma	1	184897
963.815592	10	6	10	1	2	tMatch	sigma	1	136124
258.447955	10	7	1	1	2	tMatch	sigma	1	29291
291.163857	10	7	2	1	2	tMatch	sigma	1	57242
331.529467	10	7	3	1	2	tMatch	sigma	1	106199
392.316861	10	7	4	1	2	tMatch	sigma	1	178155
476.968961	10	7	5	1	2	tMatch	sigma	1	256542
593.127520	10	7	6	1	2	tMatch	sigma	1	313336
744.368684	10	7	7	1	2	tMatch	sigma	1	330869
924.145239	10	7	8	1	2	tMatch	sigma	1	314132
1138.618835	10	7	9	1	2	tMatch	sigma	1	273408
1402.758640	10	7	10	1	2	tMatch	sigma	1	209094
377.143704	10	8	1	1	2	tMatch	sigma	1	23591
423.110830	10	8	2	1	2	tMatch	sigma	1	43568
483.720865	10	8	3	1	2	tMatch	sigma	1	78460
572.698318	10	8	4	1	2	tMatch	sigma	1	130139
698.685106	10	8	5	1	2	tMatch	sigma	1	185559
862.207727	10	8	6	1	2	tMatch	sigma	1	230907
1080.284305	10	8	7	1	2	tMatch	sigma	1	252712
1340.387510	10	8	8	1	2	tMatch	sigma	1	253230
1643.827880	10	8	9	1	2	tMatch	sigma	1	235617
2035.670729	10	8	10	1	2	tMatch	sigma	1	197102
506.708173	10	9	1	1	2	tMatch	sigma	1	8623
578.054272	10	9	2	1	2	tMatch	sigma	1	15606
668.271336	10	9	3	1	2	tMatch	sigma	1	29138
830.796975	10	9	4	1	2	tMatch	sigma	1	46817
1034.253249	10	9	5	1	2	tMatch	sigma	1	64612
1274.306790	10	9	6	1	2	tMatch	sigma	1	79622
1591.897594	10	9	7	1	2	tMatch	sigma	1	88754
1966.393362	10	9	8	1	2	tMatch	sigma	1	91620
2388.018532	10	9	9	1	2	tMatch	sigma	1	90511
2929.261828	10	9	10	1	2	tMatch	sigma	1	83600
591.638964	10	10	1	1	2	tMatch	sigma	1	598
613.462410	10	10	2	1	2	tMatch	sigma	1	1432
848.880031	10	10	3	1	2	tMatch	sigma	1	2747
1159.042069	10	10	4	1	2	tMatch	sigma	1	3729
1463.154565	10	10	5	1	2	tMatch	sigma	1	4684
1836.350983	10	10	6	1	2	tMatch	sigma	1	5379
2278.535434	10	10	7	1	2	tMatch	sigma	1	6051
2737.193348	10	10	8	1	2	tMatch	sigma	1	6468
3292.220596	10	10	9	1	2	tMatch	sigma	1	6880
3947.893524	10	10	10	1	2	tMatch	sigma	1	6957
NaN	1	1	1	1	3	tMatch	sigma	1	0
NaN	1	1	2	1	3	tMatch	sigma	1	0
NaN	1	1	3	1	3	tMatch	sigma	1	0
NaN	1	1	4	1	3	tMatch	sigma	1	2
NaN	1	1	5	1	3	tMatch	sigma	1	0
NaN	1	1	6	1	3	tMatch	sigma	1	0
NaN	1	1	7	1	3	tMatch	sigma	1	0
NaN	1	1	8	1	3	tMatch	sigma	1	0
NaN	1	1	9	1	3	tMatch	sigma	1	0
NaN	1	1	10	1	3	tMatch	sigma	1	0
NaN	1	2	1	1	3	tMatch	sigma	1	26
NaN	1	2	2	1	3	tMatch	sigma	1	24
NaN	1	2	3	1	3	tMatch	sigma	1	58
NaN	1	2	4	1	3	tMatch	sigma	1	75
NaN	1	2	5	1	3	tMatch	sigma	1	79
NaN	1	2	6	1	3	tMatch	sigma	1	119
NaN	1	2	7	1	3	tMatch	sigma	1	91
NaN	1	2	8	1	3	tMatch	sigma	1	78
NaN	1	2	9	1	3	tMatch	sigma	1	57
NaN	1	2	10	1	3	tMatch	sigma	1	18
NaN	1	3	1	1	3	tMatch	sigma	1	120
2.796792	1	3	2	1	3	tMatch	sigma	1	230
3.183855	1	3	3	1	3	tMatch	sigma	1	330
3.187908	1	3	4	1	3	tMatch	sigma	1	504
3.645040	1	3	5	1	3	tMatch	sigma	1	780
3.938143	1	3	6	1	3	tMatch	sigma	1	1006
4.454317	1	3	7	1	3	tMatch	sigma	1	1258
5.294189	1	3	8	1	3	tMatch	sigma	1	1096
6.593352	1	3	9	1	3	tMatch	sigma	1	878
7.902861	1	3	10	1	3	tMatch	sigma	1	638
3.532179	1	4	1	1	3	tMatch	sigma	1	310
4.233964	1	4	2	1	3	tMatch	sigma	1	465
4.324522	1	4	3	1	3	tMatch	sigma	1	850
4.666084	1	4	4	1	3	tMatch	sigma	1	1431
5.089853	1	4	5	1	3	tMatch	sigma	1	2205
5.438703	1	4	6	1	3	tMatch	sigma	1	3571
6.188241	1	4	7	1	3	tMatch	sigma	1	4963
7.252359	1	4	8	1	3	tMatch	sigma	1	5324
8.659916	1	4	9	1	3	tMatch	sigma	1	4701
10.498239	1	4	10	1	3	tMatch	sigma	1	3534
5.302874	1	5	1	1	3	tMatch	sigma	1	357
5.670591	1	5	2	1	3	tMatch	sigma	1	824
6.087020	1	5	3	1	3	tMatch	sigma	1	1618
6.700431	1	5	4	1	3	tMatch	sigma	1	3265
7.115191	1	5	5	1	3	tMatch	sigma	1	6351
7.775375	1	5	6	1	3	tMatch	sigma	1	11425
8.645836	1	5	7	1	3	tMatch	sigma	1	18274
10.214884	1	5	8	1	3	tMatch	sigma	1	22522
12.174331	1	5	9	1	3	tMatch	sigma	1	22349
14.467860	1	5	10	1	3	tMatch	sigma	1	17608
8.003479	1	6	1	1	3	tMatch	sigma	1	754
8.562341	1	6	2	1	3	tMatch	sigma	1	1690
9.040861	1	6	3	1	3	tMatch	sigma	1	3873
9.532134	1	6	4	1	3	tMatch	sigma	1	8221
10.226925	1	6	5	1	3	tMatch	sigma	1	16776
10.999721	1	6	6	1	3	tMatch	sigma	1	33317
12.367264	1	6	7	1	3	tMatch	sigma	1	56550
14.357125	1	6	8	1	3	tMatch	sigma	1	78210
17.025579	1	6	9	1	3	tMatch	sigma	1	84507
20.151896	1	6	10	1	3	tMatch	sigma	1	73538
12.314748	1	7	1	1	3	tMatch	sigma	1	1117
12.600708	1	7	2	1	3	tMatch	sigma	1	2570
13.311320	1	7	3	1	3	tMatch	sigma	1	5833
14.067350	1	7	4	1	3	tMatch	sigma	1	12242
15.006392	1	7	5	1	3	tMatch	sigma	1	26561
16.078393	1	7	6	1	3	tMatch	sigma	1	54593
17.726226	1	7	7	1	3	tMatch	sigma	1	100753
20.496686	1	7	8	1	3	tMatch	sigma	1	146852
24.170065	1	7	9	1	3	tMatch	sigma	1	168684
28.620809	1	7	10	1	3	tMatch	sigma	1	155814
17.225716	1	8	1	1	3	tMatch	sigma	1	952
18.895045	1	8	2	1	3	tMatch	sigma	1	2334
20.083464	1	8	3	1	3	tMatch	sigma	1	5127
20.903522	1	8	4	1	3	tMatch	sigma	1	11794
22.102201	1	8	5	1	3	tMatch	sigma	1	26343
23.444820	1	8	6	1	3	tMatch	sigma	1	58451
26.028901	1	8	7	1	3	tMatch	sigma	1	110632
30.018789	1	8	8	1	3	tMatch	sigma	1	165043
35.362410	1	8	9	1	3	tMatch	sigma	1	194114
41.553808	1	8	10	1	3	tMatch	sigma	1	184445
26.346257	1	9	1	1	3	tMatch	sigma	1	465
27.821672	1	9	2	1	3	tMatch	sigma	1	1271
29.943680	1	9	3	1	3	tMatch	sigma	1	3002
30.631057	1	9	4	1	3	tMatch	sigma	1	7265
32.948841	1	9	5	1	3	tMatch	sigma	1	17111
34.859495	1	9	6	1	3	tMatch	sigma	1	39781
38.751314	1	9	7	1	3	tMatch	sigma	1	77899
44.902538	1	9	8	1	3	tMatch	sigma	1	120423
52.289060	1	9	9	1	3	tMatch	sigma	1	141637
60.606901	1	9	10	1	3	tMatch	sigma	1	136677
NaN	1	10	1	1	3	tMatch	sigma	1	186
43.393723	1	10	2	1	3	tMatch	sigma	1	546
45.422435	1	10	3	1	3	tMatch	sigma	1	1488
47.635368	1	10	4	1	3	tMatch	sigma	1	3737
50.617740	1	10	5	1	3	tMatch	sigma	1	8637
54.326729	1	10	6	1	3	tMatch	sigma	1	19272
59.951852	1	10	7	1	3	tMatch	sigma	1	38266
68.608926	1	10	8	1	3	tMatch	sigma	1	58621
78.839225	1	10	9	1	3	tMatch	sigma	1	70111
88.727474	1	10	10	1	3	tMatch	sigma	1	69496
NaN	2	1	1	1	3	tMatch	sigma	1	4
NaN	2	1	2	1	3	tMatch	sigma	1	3
NaN	2	1	3	1	3	tMatch	sigma	1	7
NaN	2	1	4	1	3	tMatch	sigma	1	10
NaN	2	1	5	1	3	tMatch	sigma	1	7
NaN	2	1	6	1	3	tMatch	sigma	1	8
NaN	2	1	7	1	3	tMatch	sigma	1	1
NaN	2	1	8	1	3	tMatch	sigma	1	2
NaN	2	1	9	1	3	tMatch	sigma	1	2
NaN	2	1	10	1	3	tMatch	sigma	1	0
NaN	2	2	1	1	3	tMatch	sigma	1	82
NaN	2	2	2	1	3	tMatch	sigma	1	107
NaN	2	2	3	1	3	tMatch	sigma	1	166
3.465743	2	2	4	1	3	tMatch	sigma	1	243
3.691569	2	2	5	1	3	tMatch	sigma	1	324
3.993771	2	2	6	1	3	tMatch	sigma	1	420
4.668600	2	2	7	1	3	tMatch	sigma	1	419
5.639515	2	2	8	1	3	tMatch	sigma	1	348
6.865318	2	2	9	1	3	tMatch	sigma	1	237
NaN	2	2	10	1	3	tMatch	sigma	1	116
3.257683	2	3	1	1	3	tMatch	sigma	1	216
3.788445	2	3	2	1	3	tMatch	sigma	1	349
4.100868	2	3	3	1	3	tMatch	sigma	1	560
4.511388	2	3	4	1	3	tMatch	sigma	1	901
4.528105	2	3	5	1	3	tMatch	sigma	1	1395
5.187089	2	3	6	1	3	tMatch	sigma	1	2154
5.869367	2	3	7	1	3	tMatch	sigma	1	2691
7.268897	2	3	8	1	3	tMatch	sigma	1	2737
8.721738	2	3	9	1	3	tMatch	sigma	1	2202
10.519178	2	3	10	1	3	tMatch	sigma	1	1573
NaN	2	4	1	1	3	tMatch	sigma	1	179
5.334110	2	4	2	1	3	tMatch	sigma	1	358
5.731472	2	4	3	1	3	tMatch	sigma	1	718
6.255278	2	4	4	1	3	tMatch	sigma	1	1332
6.422225	2	4	5	1	3	tMatch	sigma	1	2546
6.868968	2	4	6	1	3	tMatch	sigma	1	4651
7.770204	2	4	7	1	3	tMatch	sigma	1	7558
9.511388	2	4	8	1	3	tMatch	sigma	1	9072
11.535290	2	4	9	1	3	tMatch	sigma	1	8382
14.159099	2	4	10	1	3	tMatch	sigma	1	6799
7.258770	2	5	1	1	3	tMatch	sigma	1	294
7.977264	2	5	2	1	3	tMatch	sigma	1	734
8.680204	2	5	3	1	3	tMatch	sigma	1	1571
9.110106	2	5	4	1	3	tMatch	sigma	1	3127
9.716142	2	5	5	1	3	tMatch	sigma	1	6648
10.414637	2	5	6	1	3	tMatch	sigma	1	13302
11.711156	2	5	7	1	3	tMatch	sigma	1	22815
13.834083	2	5	8	1	3	tMatch	sigma	1	29170
16.510179	2	5	9	1	3	tMatch	sigma	1	30556
19.953718	2	5	10	1	3	tMatch	sigma	1	25381
11.307646	2	6	1	1	3	tMatch	sigma	1	701
12.258226	2	6	2	1	3	tMatch	sigma	1	1785
12.833105	2	6	3	1	3	tMatch	sigma	1	3922
13.427291	2	6	4	1	3	tMatch	sigma	1	8718
14.209898	2	6	5	1	3	tMatch	sigma	1	18795
15.340138	2	6	6	1	3	tMatch	sigma	1	38669
16.971037	2	6	7	1	3	tMatch	sigma	1	69577
19.837931	2	6	8	1	3	tMatch	sigma	1	97982
23.636257	2	6	9	1	3	tMatch	sigma	1	108948
28.125797	2	6	10	1	3	tMatch	sigma	1	97814
16.867765	2	7	1	1	3	tMatch	sigma	1	1232
17.492617	2	7	2	1	3	tMatch	sigma	1	2778
18.561699	2	7	3	1	3	tMatch	sigma	1	6463
19.660075	2	7	4	1	3	tMatch	sigma	1	14154
20.847970	2	7	5	1	3	tMatch	sigma	1	31502
22.232585	2	7	6	1	3	tMatch	sigma	1	66657
24.732132	2	7	7	1	3	tMatch	sigma	1	124366
28.494827	2	7	8	1	3	tMatch	sigma	1	186675
33.576103	2	7	9	1	3	tMatch	sigma	1	220238
39.884026	2	7	10	1	3	tMatch	sigma	1	207303
24.273504	2	8	1	1	3	tMatch	sigma	1	1167
25.663819	2	8	2	1	3	tMatch	sigma	1	2852
27.410925	2	8	3	1	3	tMatch	sigma	1	6873
29.094362	2	8	4	1	3	tMatch	sigma	1	15662
30.876750	2	8	5	1	3	tMatch	sigma	1	35201
32.830907	2	8	6	1	3	tMatch	sigma	1	77183
36.292903	2	8	7	1	3	tMatch	sigma	1	147425
41.954809	2	8	8	1	3	tMatch	sigma	1	223998
49.259877	2	8	9	1	3	tMatch	sigma	1	267092
57.945168	2	8	10	1	3	tMatch	sigma	1	257227
39.561002	2	9	1	1	3	tMatch	sigma	1	725
39.835652	2	9	2	1	3	tMatch	sigma	1	1888
40.678490	2	9	3	1	3	tMatch	sigma	1	4714
43.263182	2	9	4	1	3	tMatch	sigma	1	11576
46.107518	2	9	5	1	3	tMatch	sigma	1	26726
48.947953	2	9	6	1	3	tMatch	sigma	1	61262
54.111076	2	9	7	1	3	tMatch	sigma	1	120542
62.402230	2	9	8	1	3	tMatch	sigma	1	184659
72.716949	2	9	9	1	3	tMatch	sigma	1	222059
84.663067	2	9	10	1	3	tMatch	sigma	1	215812
56.243321	2	10	1	1	3	tMatch	sigma	1	345
60.279439	2	10	2	1	3	tMatch	sigma	1	927
64.961482	2	10	3	1	3	tMatch	sigma	1	2426
67.187022	2	10	4	1	3	tMatch	sigma	1	6137
70.094702	2	10	5	1	3	tMatch	sigma	1	14821
75.437824	2	10	6	1	3	tMatch	sigma	1	32732
83.111708	2	10	7	1	3	tMatch	sigma	1	65043
95.204056	2	10	8	1	3	tMatch	sigma	1	101994
108.944821	2	10	9	1	3	tMatch	sigma	1	123593
123.633795	2	10	10	1	3	tMatch	sigma	1	123989
NaN	3	1	1	1	3	tMatch	sigma	1	27
NaN	3	1	2	1	3	tMatch	sigma	1	39
NaN	3	1	3	1	3	tMatch	sigma	1	78
NaN	3	1	4	1	3	tMatch	sigma	1	77
NaN	3	1	5	1	3	tMatch	sigma	1	89
NaN	3	1	6	1	3	tMatch	sigma	1	69
NaN	3	1	7	1	3	tMatch	sigma	1	58
NaN	3	1	8	1	3	tMatch	sigma	1	28
NaN	3	1	9	1	3	tMatch	sigma	1	16
NaN	3	1	10	1	3	tMatch	sigma	1	5
NaN	3	2	1	1	3	tMatch	sigma	1	197
4.004894	3	2	2	1	3	tMatch	sigma	1	294
4.323877	3	2	3	1	3	tMatch	sigma	1	422
4.773089	3	2	4	1	3	tMatch	sigma	1	597
4.845297	3	2	5	1	3	tMatch	sigma	1	779
5.536556	3	2	6	1	3	tMatch	sigma	1	974
6.258965	3	2	7	1	3	tMatch	sigma	1	943
7.507600	3	2	8	1	3	tMatch	sigma	1	838
9.074118	3	2	9	1	3	tMatch	sigma	1	644
10.981012	3	2	10	1	3	tMatch	sigma	1	331
4.154381	3	3	1	1	3	tMatch	sigma	1	282
4.854936	3	3	2	1	3	tMatch	sigma	1	502
5.289237	3	3	3	1	3	tMatch	sigma	1	863
5.772972	3	3	4	1	3	tMatch	sigma	1	1284
6.100862	3	3	5	1	3	tMatch	sigma	1	2118
6.768551	3	3	6	1	3	tMatch	sigma	1	3369
7.895753	3	3	7	1	3	tMatch	sigma	1	4125
9.739690	3	3	8	1	3	tMatch	sigma	1	4279
11.645587	3	3	9	1	3	tMatch	sigma	1	3594
14.378248	3	3	10	1	3	tMatch	sigma	1	2562
NaN	3	4	1	1	3	tMatch	sigma	1	111
8.063089	3	4	2	1	3	tMatch	sigma	1	217
8.160045	3	4	3	1	3	tMatch	sigma	1	503
8.588243	3	4	4	1	3	tMatch	sigma	1	1076
8.897490	3	4	5	1	3	tMatch	sigma	1	2501
9.094972	3	4	6	1	3	tMatch	sigma	1	5322
10.688120	3	4	7	1	3	tMatch	sigma	1	9045
13.026231	3	4	8	1	3	tMatch	sigma	1	11276
16.096947	3	4	9	1	3	tMatch	sigma	1	10983
19.436752	3	4	10	1	3	tMatch	sigma	1	8803
9.730354	3	5	1	1	3	tMatch	sigma	1	280
10.697891	3	5	2	1	3	tMatch	sigma	1	644
11.860188	3	5	3	1	3	tMatch	sigma	1	1480
12.885616	3	5	4	1	3	tMatch	sigma	1	3120
13.607866	3	5	5	1	3	tMatch	sigma	1	6591
14.459737	3	5	6	1	3	tMatch	sigma	1	14002
16.185276	3	5	7	1	3	tMatch	sigma	1	24929
19.095779	3	5	8	1	3	tMatch	sigma	1	32985
23.103178	3	5	9	1	3	tMatch	sigma	1	34696
27.772895	3	5	10	1	3	tMatch	sigma	1	30230
15.802625	3	6	1	1	3	tMatch	sigma	1	662
15.806726	3	6	2	1	3	tMatch	sigma	1	1720
17.697182	3	6	3	1	3	tMatch	sigma	1	3931
18.740009	3	6	4	1	3	tMatch	sigma	1	8781
19.871558	3	6	5	1	3	tMatch	sigma	1	19691
21.242727	3	6	6	1	3	tMatch	sigma	1	41050
23.713763	3	6	7	1	3	tMatch	sigma	1	74576
27.496262	3	6	8	1	3	tMatch	sigma	1	107859
32.896392	3	6	9	1	3	tMatch	sigma	1	121873
39.225339	3	6	10	1	3	tMatch	sigma	1	110841
24.103088	3	7	1	1	3	tMatch	sigma	1	1210
24.415865	3	7	2	1	3	tMatch	sigma	1	2923
26.116629	3	7	3	1	3	tMatch	sigma	1	6710
27.179707	3	7	4	1	3	tMatch	sigma	1	15375
29.083160	3	7	5	1	3	tMatch	sigma	1	34490
31.092083	3	7	6	1	3	tMatch	sigma	1	73920
34.500002	3	7	7	1	3	tMatch	sigma	1	139944
39.644446	3	7	8	1	3	tMatch	sigma	1	213824
46.875045	3	7	9	1	3	tMatch	sigma	1	254620
55.767343	3	7	10	1	3	tMatch	sigma	1	244312
34.230298	3	8	1	1	3	tMatch	sigma	1	1400
36.445852	3	8	2	1	3	tMatch	sigma	1	3412
38.973807	3	8	3	1	3	tMatch	sigma	1	8125
40.576907	3	8	4	1	3	tMatch	sigma	1	18771
43.192062	3	8	5	1	3	tMatch	sigma	1	43020
45.929481	3	8	6	1	3	tMatch	sigma	1	94580
50.798868	3	8	7	1	3	tMatch	sigma	1	181100
58.489163	3	8	8	1	3	tMatch	sigma	1	278349
68.900801	3	8	9	1	3	tMatch	sigma	1	333601
81.163535	3	8	10	1	3	tMatch	sigma	1	322103
53.987956	3	9	1	1	3	tMatch	sigma	1	1003
54.749425	3	9	2	1	3	tMatch	sigma	1	2678
57.208959	3	9	3	1	3	tMatch	sigma	1	6508
61.133259	3	9	4	1	3	tMatch	sigma	1	15700
63.901699	3	9	5	1	3	tMatch	sigma	1	36815
68.218825	3	9	6	1	3	tMatch	sigma	1	83617
75.816234	3	9	7	1	3	tMatch	sigma	1	163373
86.993985	3	9	8	1	3	tMatch	sigma	1	254373
101.679863	3	9	9	1	3	tMatch	sigma	1	307157
118.218371	3	9	10	1	3	tMatch	sigma	1	300176
78.746785	3	10	1	1	3	tMatch	sigma	1	561
86.640621	3	10	2	1	3	tMatch	sigma	1	1371
90.294696	3	10	3	1	3	tMatch	sigma	1	3655
94.509336	3	10	4	1	3	tMatch	sigma	1	8996
98.166731	3	10	5	1	3	tMatch	sigma	1	21572
104.666760	3	10	6	1	3	tMatch	sigma	1	48859
115.439933	3	10	7	1	3	tMatch	sigma	1	98036
132.457516	3	10	8	1	3	tMatch	sigma	1	154052
151.981591	3	10	9	1	3	tMatch	sigma	1	190205
173.247007	3	10	10	1	3	tMatch	sigma	1	192525
3.280544	4	1	1	1	3	tMatch	sigma	1	213
3.663038	4	1	2	1	3	tMatch	sigma	1	304
3.964005	4	1	3	1	3	tMatch	sigma	1	378
4.280375	4	1	4	1	3	tMatch	sigma	1	391
5.378319	4	1	5	1	3	tMatch	sigma	1	374
5.594504	4	1	6	1	3	tMatch	sigma	1	296
6.751300	4	1	7	1	3	tMatch	sigma	1	221
NaN	4	1	8	1	3	tMatch	sigma	1	145
NaN	4	1	9	1	3	tMatch	sigma	1	71
NaN	4	1	10	1	3	tMatch	sigma	1	49
4.427082	4	2	1	1	3	tMatch	sigma	1	526
5.305858	4	2	2	1	3	tMatch	sigma	1	837
5.701246	4	2	3	1	3	tMatch	sigma	1	1155
5.949847	4	2	4	1	3	tMatch	sigma	1	1699
6.343032	4	2	5	1	3	tMatch	sigma	1	2302
7.279420	4	2	6	1	3	tMatch	sigma	1	2646
8.576054	4	2	7	1	3	tMatch	sigma	1	2373
10.663796	4	2	8	1	3	tMatch	sigma	1	1816
12.899923	4	2	9	1	3	tMatch	sigma	1	1201
15.327326	4	2	10	1	3	tMatch	sigma	1	703
NaN	4	3	1	1	3	tMatch	sigma	1	158
6.575460	4	3	2	1	3	tMatch	sigma	1	336
7.436703	4	3	3	1	3	tMatch	sigma	1	638
7.081851	4	3	4	1	3	tMatch	sigma	1	1413
7.334646	4	3	5	1	3	tMatch	sigma	1	3221
8.407328	4	3	6	1	3	tMatch	sigma	1	5692
10.244441	4	3	7	1	3	tMatch	sigma	1	7038
13.193059	4	3	8	1	3	tMatch	sigma	1	6782
16.339578	4	3	9	1	3	tMatch	sigma	1	5409
19.954650	4	3	10	1	3	tMatch	sigma	1	3736
NaN	4	4	1	1	3	tMatch	sigma	1	134
11.510140	4	4	2	1	3	tMatch	sigma	1	314
11.467507	4	4	3	1	3	tMatch	sigma	1	575
11.898928	4	4	4	1	3	tMatch	sigma	1	1160
11.354760	4	4	5	1	3	tMatch	sigma	1	3275
12.342662	4	4	6	1	3	tMatch	sigma	1	7450
14.463325	4	4	7	1	3	tMatch	sigma	1	12281
18.162760	4	4	8	1	3	tMatch	sigma	1	14460
22.538315	4	4	9	1	3	tMatch	sigma	1	13946
27.250922	4	4	10	1	3	tMatch	sigma	1	11498
16.276290	4	5	1	1	3	tMatch	sigma	1	296
16.292519	4	5	2	1	3	tMatch	sigma	1	642
17.761212	4	5	3	1	3	tMatch	sigma	1	1415
18.183165	4	5	4	1	3	tMatch	sigma	1	2815
18.363994	4	5	5	1	3	tMatch	sigma	1	6758
19.451032	4	5	6	1	3	tMatch	sigma	1	14567
22.307644	4	5	7	1	3	tMatch	sigma	1	25883
26.320900	4	5	8	1	3	tMatch	sigma	1	34820
32.031161	4	5	9	1	3	tMatch	sigma	1	37330
38.444214	4	5	10	1	3	tMatch	sigma	1	33619
21.566465	4	6	1	1	3	tMatch	sigma	1	700
22.770821	4	6	2	1	3	tMatch	sigma	1	1751
24.598075	4	6	3	1	3	tMatch	sigma	1	4037
26.317254	4	6	4	1	3	tMatch	sigma	1	8979
27.336360	4	6	5	1	3	tMatch	sigma	1	19380
29.576746	4	6	6	1	3	tMatch	sigma	1	40673
33.121924	4	6	7	1	3	tMatch	sigma	1	74184
38.582424	4	6	8	1	3	tMatch	sigma	1	107241
45.978432	4	6	9	1	3	tMatch	sigma	1	121525
54.888666	4	6	10	1	3	tMatch	sigma	1	113263
33.567059	4	7	1	1	3	tMatch	sigma	1	1254
34.437437	4	7	2	1	3	tMatch	sigma	1	3183
36.684628	4	7	3	1	3	tMatch	sigma	1	7650
38.861608	4	7	4	1	3	tMatch	sigma	1	17092
40.547991	4	7	5	1	3	tMatch	sigma	1	37520
43.674357	4	7	6	1	3	tMatch	sigma	1	80388
48.567396	4	7	7	1	3	tMatch	sigma	1	152060
55.845718	4	7	8	1	3	tMatch	sigma	1	230163
66.024647	4	7	9	1	3	tMatch	sigma	1	274598
78.207390	4	7	10	1	3	tMatch	sigma	1	263938
48.387013	4	8	1	1	3	tMatch	sigma	1	1655
50.929603	4	8	2	1	3	tMatch	sigma	1	4015
53.936642	4	8	3	1	3	tMatch	sigma	1	9417
57.210336	4	8	4	1	3	tMatch	sigma	1	21965
59.938631	4	8	5	1	3	tMatch	sigma	1	49783
64.200971	4	8	6	1	3	tMatch	sigma	1	109645
71.198918	4	8	7	1	3	tMatch	sigma	1	209097
82.269320	4	8	8	1	3	tMatch	sigma	1	321216
96.516402	4	8	9	1	3	tMatch	sigma	1	385233
113.961611	4	8	10	1	3	tMatch	sigma	1	373831
74.203316	4	9	1	1	3	tMatch	sigma	1	1275
75.792054	4	9	2	1	3	tMatch	sigma	1	3209
80.751375	4	9	3	1	3	tMatch	sigma	1	8325
86.556489	4	9	4	1	3	tMatch	sigma	1	19602
90.306204	4	9	5	1	3	tMatch	sigma	1	45378
95.351523	4	9	6	1	3	tMatch	sigma	1	103519
106.105911	4	9	7	1	3	tMatch	sigma	1	202896
122.170519	4	9	8	1	3	tMatch	sigma	1	313713
142.601163	4	9	9	1	3	tMatch	sigma	1	379441
166.258201	4	9	10	1	3	tMatch	sigma	1	372476
122.569401	4	10	1	1	3	tMatch	sigma	1	823
118.151743	4	10	2	1	3	tMatch	sigma	1	2045
128.340982	4	10	3	1	3	tMatch	sigma	1	4838
133.440042	4	10	4	1	3	tMatch	sigma	1	11788
138.981538	4	10	5	1	3	tMatch	sigma	1	28461
145.767415	4	10	6	1	3	tMatch	sigma	1	63621
160.473608	4	10	7	1	3	tMatch	sigma	1	130041
185.054075	4	10	8	1	3	tMatch	sigma	1	207478
212.690403	4	10	9	1	3	tMatch	sigma	1	255490
242.987239	4	10	10	1	3	tMatch	sigma	1	261301
4.980802	5	1	1	1	3	tMatch	sigma	1	5200
5.451001	5	1	2	1	3	tMatch	sigma	1	4462
5.714253	5	1	3	1	3	tMatch	sigma	1	4052
5.857891	5	1	4	1	3	tMatch	sigma	1	3619
6.295473	5	1	5	1	3	tMatch	sigma	1	3286
6.871459	5	1	6	1	3	tMatch	sigma	1	2323
8.440204	5	1	7	1	3	tMatch	sigma	1	1290
10.676856	5	1	8	1	3	tMatch	sigma	1	562
13.489004	5	1	9	1	3	tMatch	sigma	1	284
