tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.007783	4	10	4	1	1	L	sigma	3
0.007771	4	10	5	1	1	L	sigma	3
0.007759	4	10	6	1	1	L	sigma	3
0.007769	4	10	7	1	1	L	sigma	3
0.007774	4	10	8	1	1	L	sigma	3
0.007771	4	10	9	1	1	L	sigma	3
0.007771	4	10	10	1	1	L	sigma	3
NaN	5	1	1	1	1	L	sigma	3
0.011023	5	1	2	1	1	L	sigma	3
0.010418	5	1	3	1	1	L	sigma	3
0.010766	5	1	4	1	1	L	sigma	3
0.010728	5	1	5	1	1	L	sigma	3
0.010837	5	1	6	1	1	L	sigma	3
0.010859	5	1	7	1	1	L	sigma	3
0.010740	5	1	8	1	1	L	sigma	3
0.010896	5	1	9	1	1	L	sigma	3
0.010867	5	1	10	1	1	L	sigma	3
0.010934	5	2	1	1	1	L	sigma	3
0.011424	5	2	2	1	1	L	sigma	3
0.010787	5	2	3	1	1	L	sigma	3
0.010670	5	2	4	1	1	L	sigma	3
0.010771	5	2	5	1	1	L	sigma	3
0.010752	5	2	6	1	1	L	sigma	3
0.010844	5	2	7	1	1	L	sigma	3
0.010809	5	2	8	1	1	L	sigma	3
0.010924	5	2	9	1	1	L	sigma	3
0.010835	5	2	10	1	1	L	sigma	3
0.010871	5	3	1	1	1	L	sigma	3
0.010708	5	3	2	1	1	L	sigma	3
0.010834	5	3	3	1	1	L	sigma	3
0.010842	5	3	4	1	1	L	sigma	3
0.010775	5	3	5	1	1	L	sigma	3
0.010820	5	3	6	1	1	L	sigma	3
0.010819	5	3	7	1	1	L	sigma	3
0.010898	5	3	8	1	1	L	sigma	3
0.010925	5	3	9	1	1	L	sigma	3
0.010885	5	3	10	1	1	L	sigma	3
0.010635	5	4	1	1	1	L	sigma	3
0.010733	5	4	2	1	1	L	sigma	3
0.010825	5	4	3	1	1	L	sigma	3
0.010819	5	4	4	1	1	L	sigma	3
0.010874	5	4	5	1	1	L	sigma	3
0.010883	5	4	6	1	1	L	sigma	3
0.010894	5	4	7	1	1	L	sigma	3
0.010887	5	4	8	1	1	L	sigma	3
0.010884	5	4	9	1	1	L	sigma	3
0.010902	5	4	10	1	1	L	sigma	3
0.011030	5	5	1	1	1	L	sigma	3
0.010873	5	5	2	1	1	L	sigma	3
0.010859	5	5	3	1	1	L	sigma	3
0.010888	5	5	4	1	1	L	sigma	3
0.010851	5	5	5	1	1	L	sigma	3
0.010898	5	5	6	1	1	L	sigma	3
0.010898	5	5	7	1	1	L	sigma	3
0.010906	5	5	8	1	1	L	sigma	3
0.010892	5	5	9	1	1	L	sigma	3
0.010901	5	5	10	1	1	L	sigma	3
0.010875	5	6	1	1	1	L	sigma	3
0.010936	5	6	2	1	1	L	sigma	3
0.010939	5	6	3	1	1	L	sigma	3
0.010905	5	6	4	1	1	L	sigma	3
0.010915	5	6	5	1	1	L	sigma	3
0.010905	5	6	6	1	1	L	sigma	3
0.010920	5	6	7	1	1	L	sigma	3
0.010910	5	6	8	1	1	L	sigma	3
0.010922	5	6	9	1	1	L	sigma	3
0.010920	5	6	10	1	1	L	sigma	3
0.010879	5	7	1	1	1	L	sigma	3
0.010891	5	7	2	1	1	L	sigma	3
0.010921	5	7	3	1	1	L	sigma	3
0.010875	5	7	4	1	1	L	sigma	3
0.010912	5	7	5	1	1	L	sigma	3
0.010888	5	7	6	1	1	L	sigma	3
0.010894	5	7	7	1	1	L	sigma	3
0.010898	5	7	8	1	1	L	sigma	3
0.010891	5	7	9	1	1	L	sigma	3
0.010925	5	7	10	1	1	L	sigma	3
0.010890	5	8	1	1	1	L	sigma	3
0.010881	5	8	2	1	1	L	sigma	3
0.010869	5	8	3	1	1	L	sigma	3
0.010926	5	8	4	1	1	L	sigma	3
0.010888	5	8	5	1	1	L	sigma	3
0.010879	5	8	6	1	1	L	sigma	3
0.010900	5	8	7	1	1	L	sigma	3
0.010907	5	8	8	1	1	L	sigma	3
0.010893	5	8	9	1	1	L	sigma	3
0.010893	5	8	10	1	1	L	sigma	3
0.010862	5	9	1	1	1	L	sigma	3
0.010872	5	9	2	1	1	L	sigma	3
0.010919	5	9	3	1	1	L	sigma	3
0.010863	5	9	4	1	1	L	sigma	3
0.010860	5	9	5	1	1	L	sigma	3
0.010883	5	9	6	1	1	L	sigma	3
0.010877	5	9	7	1	1	L	sigma	3
0.010882	5	9	8	1	1	L	sigma	3
0.010887	5	9	9	1	1	L	sigma	3
0.010881	5	9	10	1	1	L	sigma	3
