tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
499.335121	6	2	1	1	1	Epres	sigma	3
557.389304	6	2	2	1	1	Epres	sigma	3
597.453876	6	2	3	1	1	Epres	sigma	3
614.979978	6	2	4	1	1	Epres	sigma	3
639.887952	6	2	5	1	1	Epres	sigma	3
740.205701	6	2	6	1	1	Epres	sigma	3
872.754153	6	2	7	1	1	Epres	sigma	3
994.440681	6	2	8	1	1	Epres	sigma	3
1126.636492	6	2	9	1	1	Epres	sigma	3
1320.786460	6	2	10	1	1	Epres	sigma	3
720.856123	6	3	1	1	1	Epres	sigma	3
772.846233	6	3	2	1	1	Epres	sigma	3
890.839118	6	3	3	1	1	Epres	sigma	3
917.692418	6	3	4	1	1	Epres	sigma	3
955.983918	6	3	5	1	1	Epres	sigma	3
1066.286292	6	3	6	1	1	Epres	sigma	3
1191.154477	6	3	7	1	1	Epres	sigma	3
1354.608783	6	3	8	1	1	Epres	sigma	3
1509.112862	6	3	9	1	1	Epres	sigma	3
1760.488152	6	3	10	1	1	Epres	sigma	3
1048.180797	6	4	1	1	1	Epres	sigma	3
1176.500056	6	4	2	1	1	Epres	sigma	3
1312.699258	6	4	3	1	1	Epres	sigma	3
1360.406867	6	4	4	1	1	Epres	sigma	3
1415.933288	6	4	5	1	1	Epres	sigma	3
1532.017574	6	4	6	1	1	Epres	sigma	3
