tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
291.442010	5	4	10	1	1	Eabs	mean	5
671.390879	5	5	1	1	1	Eabs	mean	5
625.841428	5	5	2	1	1	Eabs	mean	5
458.237772	5	5	3	1	1	Eabs	mean	5
369.512348	5	5	4	1	1	Eabs	mean	5
380.190247	5	5	5	1	1	Eabs	mean	5
403.468992	5	5	6	1	1	Eabs	mean	5
424.055023	5	5	7	1	1	Eabs	mean	5
429.943730	5	5	8	1	1	Eabs	mean	5
424.946299	5	5	9	1	1	Eabs	mean	5
399.372654	5	5	10	1	1	Eabs	mean	5
977.719865	5	6	1	1	1	Eabs	mean	5
899.507863	5	6	2	1	1	Eabs	mean	5
597.059880	5	6	3	1	1	Eabs	mean	5
494.602475	5	6	4	1	1	Eabs	mean	5
513.512448	5	6	5	1	1	Eabs	mean	5
539.944372	5	6	6	1	1	Eabs	mean	5
563.110377	5	6	7	1	1	Eabs	mean	5
570.396468	5	6	8	1	1	Eabs	mean	5
567.510820	5	6	9	1	1	Eabs	mean	5
538.280983	5	6	10	1	1	Eabs	mean	5
1427.144418	5	7	1	1	1	Eabs	mean	5
1342.836507	5	7	2	1	1	Eabs	mean	5
783.041084	5	7	3	1	1	Eabs	mean	5
677.714916	5	7	4	1	1	Eabs	mean	5
695.035602	5	7	5	1	1	Eabs	mean	5
720.346069	5	7	6	1	1	Eabs	mean	5
742.317452	5	7	7	1	1	Eabs	mean	5
751.423010	5	7	8	1	1	Eabs	mean	5
748.171995	5	7	9	1	1	Eabs	mean	5
719.535863	5	7	10	1	1	Eabs	mean	5
NaN	5	8	1	1	1	Eabs	mean	5
1925.717837	5	8	2	1	1	Eabs	mean	5
1056.652505	5	8	3	1	1	Eabs	mean	5
938.071939	5	8	4	1	1	Eabs	mean	5
955.531763	5	8	5	1	1	Eabs	mean	5
975.833101	5	8	6	1	1	Eabs	mean	5
995.548534	5	8	7	1	1	Eabs	mean	5
1007.108388	5	8	8	1	1	Eabs	mean	5
1002.580083	5	8	9	1	1	Eabs	mean	5
967.160548	5	8	10	1	1	Eabs	mean	5
NaN	5	9	1	1	1	Eabs	mean	5
NaN	5	9	2	1	1	Eabs	mean	5
1391.917572	5	9	3	1	1	Eabs	mean	5
1300.009812	5	9	4	1	1	Eabs	mean	5
1321.793776	5	9	5	1	1	Eabs	mean	5
1349.731111	5	9	6	1	1	Eabs	mean	5
1396.028359	5	9	7	1	1	Eabs	mean	5
1409.691887	5	9	8	1	1	Eabs	mean	5
1394.286590	5	9	9	1	1	Eabs	mean	5
1347.629521	5	9	10	1	1	Eabs	mean	5
NaN	5	10	1	1	1	Eabs	mean	5
NaN	5	10	2	1	1	Eabs	mean	5
1941.328278	5	10	3	1	1	Eabs	mean	5
1724.267324	5	10	4	1	1	Eabs	mean	5
1821.797875	5	10	5	1	1	Eabs	mean	5
1941.431885	5	10	6	1	1	Eabs	mean	5
2024.855717	5	10	7	1	1	Eabs	mean	5
2067.778585	5	10	8	1	1	Eabs	mean	5
2052.233625	5	10	9	1	1	Eabs	mean	5
1930.473910	5	10	10	1	1	Eabs	mean	5
206.720574	6	1	1	1	1	Eabs	mean	5
203.020700	6	1	2	1	1	Eabs	mean	5
180.841450	6	1	3	1	1	Eabs	mean	5
156.323714	6	1	4	1	1	Eabs	mean	5
159.040052	6	1	5	1	1	Eabs	mean	5
168.233719	6	1	6	1	1	Eabs	mean	5
173.343930	6	1	7	1	1	Eabs	mean	5
172.386526	6	1	8	1	1	Eabs	mean	5
167.341530	6	1	9	1	1	Eabs	mean	5
154.601147	6	1	10	1	1	Eabs	mean	5
305.596318	6	2	1	1	1	Eabs	mean	5
295.673277	6	2	2	1	1	Eabs	mean	5
253.839955	6	2	3	1	1	Eabs	mean	5
215.601616	6	2	4	1	1	Eabs	mean	5
218.761563	6	2	5	1	1	Eabs	mean	5
230.526473	6	2	6	1	1	Eabs	mean	5
238.345114	6	2	7	1	1	Eabs	mean	5
238.116751	6	2	8	1	1	Eabs	mean	5
231.952437	6	2	9	1	1	Eabs	mean	5
214.576203	6	2	10	1	1	Eabs	mean	5
437.363145	6	3	1	1	1	Eabs	mean	5
418.269653	6	3	2	1	1	Eabs	mean	5
347.910729	6	3	3	1	1	Eabs	mean	5
