tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.112826	5	7	7	1	1	L	mean	1
0.112828	5	7	8	1	1	L	mean	1
0.112867	5	7	9	1	1	L	mean	1
0.113052	5	7	10	1	1	L	mean	1
0.112869	5	8	1	1	1	L	mean	1
0.112799	5	8	2	1	1	L	mean	1
0.112752	5	8	3	1	1	L	mean	1
0.112733	5	8	4	1	1	L	mean	1
0.112719	5	8	5	1	1	L	mean	1
0.112755	5	8	6	1	1	L	mean	1
0.112771	5	8	7	1	1	L	mean	1
0.112776	5	8	8	1	1	L	mean	1
0.112813	5	8	9	1	1	L	mean	1
0.112979	5	8	10	1	1	L	mean	1
0.112869	5	9	1	1	1	L	mean	1
0.112925	5	9	2	1	1	L	mean	1
0.112775	5	9	3	1	1	L	mean	1
0.112740	5	9	4	1	1	L	mean	1
0.112744	5	9	5	1	1	L	mean	1
0.112762	5	9	6	1	1	L	mean	1
0.112809	5	9	7	1	1	L	mean	1
0.112855	5	9	8	1	1	L	mean	1
0.112864	5	9	9	1	1	L	mean	1
0.113034	5	9	10	1	1	L	mean	1
0.112840	5	10	1	1	1	L	mean	1
0.112934	5	10	2	1	1	L	mean	1
0.112852	5	10	3	1	1	L	mean	1
0.112767	5	10	4	1	1	L	mean	1
0.112752	5	10	5	1	1	L	mean	1
0.112797	5	10	6	1	1	L	mean	1
0.112808	5	10	7	1	1	L	mean	1
0.112852	5	10	8	1	1	L	mean	1
0.112984	5	10	9	1	1	L	mean	1
0.113122	5	10	10	1	1	L	mean	1
0.147658	6	1	1	1	1	L	mean	1
0.150492	6	1	2	1	1	L	mean	1
0.153436	6	1	3	1	1	L	mean	1
0.156244	6	1	4	1	1	L	mean	1
0.158602	6	1	5	1	1	L	mean	1
0.159348	6	1	6	1	1	L	mean	1
0.159855	6	1	7	1	1	L	mean	1
0.160234	6	1	8	1	1	L	mean	1
0.162171	6	1	9	1	1	L	mean	1
0.164369	6	1	10	1	1	L	mean	1
0.158335	6	2	1	1	1	L	mean	1
0.157538	6	2	2	1	1	L	mean	1
0.156247	6	2	3	1	1	L	mean	1
0.156518	6	2	4	1	1	L	mean	1
0.157112	6	2	5	1	1	L	mean	1
0.157948	6	2	6	1	1	L	mean	1
0.157707	6	2	7	1	1	L	mean	1
0.157575	6	2	8	1	1	L	mean	1
0.158397	6	2	9	1	1	L	mean	1
0.158516	6	2	10	1	1	L	mean	1
0.158096	6	3	1	1	1	L	mean	1
0.157575	6	3	2	1	1	L	mean	1
0.158230	6	3	3	1	1	L	mean	1
0.157759	6	3	4	1	1	L	mean	1
0.158122	6	3	5	1	1	L	mean	1
0.158311	6	3	6	1	1	L	mean	1
0.158423	6	3	7	1	1	L	mean	1
0.158382	6	3	8	1	1	L	mean	1
0.158200	6	3	9	1	1	L	mean	1
0.157740	6	3	10	1	1	L	mean	1
0.156784	6	4	1	1	1	L	mean	1
0.157454	6	4	2	1	1	L	mean	1
0.157274	6	4	3	1	1	L	mean	1
0.157511	6	4	4	1	1	L	mean	1
0.157806	6	4	5	1	1	L	mean	1
